customer_id,name,region,signup_date,is_current,effective_from,effective_to
3622,Customer3622,East,2025-10-19,True,2025-10-19,
3623,Customer3623,North,2025-04-28,True,2025-04-28,
3624,Customer3624,West,2024-11-23,True,2024-11-23,
3625,Customer3625,Central,2025-10-04,True,2025-10-04,
3626,Customer3626,North,2025-01-12,True,2025-01-12,
3627,Customer3627,West,2024-05-19,True,2024-05-19,
3628,Customer3628,West,2025-07-08,True,2025-07-08,
3629,Customer3629,Central,2025-01-09,True,2025-01-09,
3630,Customer3630,East,2025-01-20,True,2025-01-20,
3631,Customer3631,North,2025-07-26,True,2025-07-26,
3632,Customer3632,West,2024-07-12,True,2024-07-12,
3633,Customer3633,East,2025-09-14,True,2025-09-14,
3634,Customer3634,South,2024-06-03,True,2024-06-03,
3635,Customer3635,Central,2024-04-16,True,2024-04-16,
3636,Customer3636,South,2025-08-24,True,2025-08-24,
3637,Customer3637,Central,2024-01-30,True,2024-01-30,
3638,Customer3638,South,2025-04-08,True,2025-04-08,
3639,Customer3639,West,2024-05-05,True,2024-05-05,
3640,Customer3640,East,2024-12-03,True,2024-12-03,
3641,Customer3641,North,2024-10-16,True,2024-10-16,
3642,Customer3642,Central,2025-02-08,True,2025-02-08,
3643,Customer3643,Central,2025-03-04,True,2025-03-04,
3644,Customer3644,South,2024-11-02,True,2024-11-02,
3645,Customer3645,East,2024-05-03,True,2024-05-03,
3646,Customer3646,North,2025-07-15,True,2025-07-15,
3647,Customer3647,East,2024-11-02,True,2024-11-02,
3648,Customer3648,South,2024-04-16,True,2024-04-16,
3649,Customer3649,West,2024-07-25,True,2024-07-25,
3650,Customer3650,East,2024-09-27,True,2024-09-27,
3651,Customer3651,West,2025-11-15,True,2025-11-15,
3652,Customer3652,North,2025-01-01,True,2025-01-01,
3653,Customer3653,East,2025-02-11,True,2025-02-11,
3654,Customer3654,South,2025-08-03,True,2025-08-03,
3655,Customer3655,East,2024-08-20,True,2024-08-20,
3656,Customer3656,South,2025-02-15,True,2025-02-15,
3657,Customer3657,North,2025-01-21,True,2025-01-21,
3658,Customer3658,East,2024-07-16,True,2024-07-16,
3659,Customer3659,West,2025-05-15,True,2025-05-15,
3660,Customer3660,Central,2024-12-06,True,2024-12-06,
3661,Customer3661,West,2024-08-19,True,2024-08-19,
3662,Customer3662,East,2024-07-07,True,2024-07-07,
3663,Customer3663,Central,2024-05-13,True,2024-05-13,
3664,Customer3664,Central,2024-04-15,True,2024-04-15,
3665,Customer3665,Central,2025-08-30,True,2025-08-30,
3666,Customer3666,South,2024-07-06,True,2024-07-06,
3667,Customer3667,Central,2025-02-23,True,2025-02-23,
3668,Customer3668,South,2025-01-10,True,2025-01-10,
3669,Customer3669,South,2025-08-21,True,2025-08-21,
3670,Customer3670,South,2024-04-22,True,2024-04-22,
3671,Customer3671,West,2025-04-03,True,2025-04-03,
3672,Customer3672,South,2024-04-07,True,2024-04-07,
3673,Customer3673,East,2025-06-10,True,2025-06-10,
3674,Customer3674,Central,2025-09-19,True,2025-09-19,
3675,Customer3675,North,2024-08-16,True,2024-08-16,
3676,Customer3676,South,2024-02-20,True,2024-02-20,
3677,Customer3677,North,2025-04-06,True,2025-04-06,
3678,Customer3678,East,2024-09-11,True,2024-09-11,
3679,Customer3679,Central,2025-08-30,True,2025-08-30,
3680,Customer3680,West,2025-01-09,True,2025-01-09,
3681,Customer3681,South,2024-01-09,True,2024-01-09,
3682,Customer3682,Central,2024-05-19,True,2024-05-19,
3683,Customer3683,West,2025-02-09,True,2025-02-09,
3684,Customer3684,South,2024-02-04,True,2024-02-04,
3685,Customer3685,South,2024-10-09,True,2024-10-09,
3686,Customer3686,West,2025-02-02,True,2025-02-02,
3687,Customer3687,North,2024-12-08,True,2024-12-08,
3688,Customer3688,South,2025-09-08,True,2025-09-08,
3689,Customer3689,West,2025-10-22,True,2025-10-22,
3690,Customer3690,South,2025-08-05,True,2025-08-05,
3691,Customer3691,Central,2025-10-11,True,2025-10-11,
3692,Customer3692,East,2024-03-19,True,2024-03-19,
3693,Customer3693,West,2025-09-29,True,2025-09-29,
3694,Customer3694,North,2025-02-24,True,2025-02-24,
3695,Customer3695,South,2025-10-13,True,2025-10-13,
3696,Customer3696,South,2024-07-24,True,2024-07-24,
3697,Customer3697,Central,2024-03-19,True,2024-03-19,
3698,Customer3698,North,2025-05-18,True,2025-05-18,
3699,Customer3699,South,2024-09-11,True,2024-09-11,
3700,Customer3700,South,2025-01-06,True,2025-01-06,
3701,Customer3701,Central,2025-07-11,True,2025-07-11,
3702,Customer3702,West,2025-04-06,True,2025-04-06,
3703,Customer3703,West,2024-11-28,True,2024-11-28,
3704,Customer3704,West,2024-07-17,True,2024-07-17,
3705,Customer3705,North,2024-08-16,True,2024-08-16,
3706,Customer3706,North,2024-03-08,True,2024-03-08,
3707,Customer3707,Central,2025-03-18,True,2025-03-18,
3708,Customer3708,West,2025-07-07,True,2025-07-07,
3709,Customer3709,East,2025-09-18,True,2025-09-18,
3710,Customer3710,North,2024-12-10,True,2024-12-10,
3711,Customer3711,Central,2024-11-21,True,2024-11-21,
3712,Customer3712,West,2024-10-07,True,2024-10-07,
3713,Customer3713,South,2024-02-12,True,2024-02-12,
3714,Customer3714,North,2025-05-12,True,2025-05-12,
3715,Customer3715,South,2025-02-22,True,2025-02-22,
3716,Customer3716,North,2024-01-24,True,2024-01-24,
3717,Customer3717,South,2025-10-02,True,2025-10-02,
3718,Customer3718,East,2024-07-28,True,2024-07-28,
3719,Customer3719,South,2025-09-22,True,2025-09-22,
3720,Customer3720,North,2024-12-16,True,2024-12-16,
3721,Customer3721,South,2025-02-10,True,2025-02-10,
3722,Customer3722,East,2024-12-01,True,2024-12-01,
3723,Customer3723,East,2024-08-26,True,2024-08-26,
3724,Customer3724,West,2024-12-08,True,2024-12-08,
3725,Customer3725,North,2024-04-17,True,2024-04-17,
3726,Customer3726,Central,2025-07-17,True,2025-07-17,
3727,Customer3727,North,2025-01-18,True,2025-01-18,
3728,Customer3728,East,2024-01-05,True,2024-01-05,
3729,Customer3729,South,2025-04-12,True,2025-04-12,
3730,Customer3730,West,2024-07-13,True,2024-07-13,
3731,Customer3731,North,2025-04-29,True,2025-04-29,
3732,Customer3732,Central,2024-03-25,True,2024-03-25,
3733,Customer3733,Central,2024-01-31,True,2024-01-31,
3734,Customer3734,Central,2024-10-26,True,2024-10-26,
3735,Customer3735,West,2025-08-28,True,2025-08-28,
3736,Customer3736,East,2025-07-27,True,2025-07-27,
3737,Customer3737,East,2025-05-11,True,2025-05-11,
3738,Customer3738,South,2025-04-03,True,2025-04-03,
3739,Customer3739,North,2024-11-08,True,2024-11-08,
3740,Customer3740,Central,2024-04-24,True,2024-04-24,
3741,Customer3741,North,2025-09-29,True,2025-09-29,
3742,Customer3742,North,2024-02-25,True,2024-02-25,
3743,Customer3743,West,2024-08-14,True,2024-08-14,
3744,Customer3744,Central,2025-01-16,True,2025-01-16,
3745,Customer3745,West,2025-06-18,True,2025-06-18,
3746,Customer3746,North,2024-03-30,True,2024-03-30,
3747,Customer3747,West,2024-12-26,True,2024-12-26,
3748,Customer3748,West,2024-02-01,True,2024-02-01,
3749,Customer3749,Central,2025-01-18,True,2025-01-18,
3750,Customer3750,Central,2025-04-26,True,2025-04-26,
3751,Customer3751,South,2024-11-04,True,2024-11-04,
3752,Customer3752,East,2024-08-04,True,2024-08-04,
3753,Customer3753,Central,2025-11-16,True,2025-11-16,
3754,Customer3754,East,2025-11-09,True,2025-11-09,
3755,Customer3755,West,2025-07-12,True,2025-07-12,
3756,Customer3756,North,2025-02-05,True,2025-02-05,
3757,Customer3757,Central,2024-06-07,True,2024-06-07,
3758,Customer3758,South,2025-10-23,True,2025-10-23,
3759,Customer3759,West,2025-05-19,True,2025-05-19,
3760,Customer3760,North,2025-04-18,True,2025-04-18,
3761,Customer3761,East,2025-01-16,True,2025-01-16,
3762,Customer3762,North,2024-08-23,True,2024-08-23,
3763,Customer3763,North,2024-05-25,True,2024-05-25,
3764,Customer3764,East,2025-10-22,True,2025-10-22,
3765,Customer3765,East,2024-06-30,True,2024-06-30,
3766,Customer3766,Central,2025-07-12,True,2025-07-12,
3767,Customer3767,East,2025-08-07,True,2025-08-07,
3768,Customer3768,West,2025-08-09,True,2025-08-09,
3769,Customer3769,South,2025-01-29,True,2025-01-29,
3770,Customer3770,South,2025-11-12,True,2025-11-12,
3771,Customer3771,East,2024-07-11,True,2024-07-11,
3772,Customer3772,South,2025-06-20,True,2025-06-20,
3773,Customer3773,South,2024-03-10,True,2024-03-10,
3774,Customer3774,South,2024-09-22,True,2024-09-22,
3775,Customer3775,Central,2024-04-15,True,2024-04-15,
3776,Customer3776,West,2024-08-06,True,2024-08-06,
3777,Customer3777,West,2024-08-15,True,2024-08-15,
3778,Customer3778,Central,2025-06-06,True,2025-06-06,
3779,Customer3779,Central,2024-02-07,True,2024-02-07,
3780,Customer3780,West,2025-01-21,True,2025-01-21,
3781,Customer3781,Central,2024-07-18,True,2024-07-18,
3782,Customer3782,East,2025-09-27,True,2025-09-27,
3783,Customer3783,East,2024-01-22,True,2024-01-22,
3784,Customer3784,North,2024-06-02,True,2024-06-02,
3785,Customer3785,East,2025-11-02,True,2025-11-02,
3786,Customer3786,East,2024-05-03,True,2024-05-03,
3787,Customer3787,Central,2024-05-18,True,2024-05-18,
3788,Customer3788,West,2024-05-03,True,2024-05-03,
3789,Customer3789,South,2025-09-25,True,2025-09-25,
3790,Customer3790,North,2024-05-29,True,2024-05-29,
3791,Customer3791,West,2024-09-26,True,2024-09-26,
3792,Customer3792,North,2025-09-21,True,2025-09-21,
3793,Customer3793,North,2025-04-08,True,2025-04-08,
3794,Customer3794,South,2025-08-13,True,2025-08-13,
3795,Customer3795,South,2025-11-13,True,2025-11-13,
3796,Customer3796,Central,2025-06-22,True,2025-06-22,
3797,Customer3797,West,2025-09-12,True,2025-09-12,
3798,Customer3798,South,2024-01-29,True,2024-01-29,
3799,Customer3799,South,2024-06-26,True,2024-06-26,
3800,Customer3800,West,2025-03-29,True,2025-03-29,
3801,Customer3801,South,2025-07-25,True,2025-07-25,
3802,Customer3802,East,2025-09-15,True,2025-09-15,
3803,Customer3803,North,2024-02-17,True,2024-02-17,
3804,Customer3804,Central,2024-02-21,True,2024-02-21,
3805,Customer3805,North,2024-09-10,True,2024-09-10,
3806,Customer3806,Central,2025-11-11,True,2025-11-11,
3807,Customer3807,South,2024-09-24,True,2024-09-24,
3808,Customer3808,Central,2024-09-01,True,2024-09-01,
3809,Customer3809,West,2025-04-07,True,2025-04-07,
3810,Customer3810,East,2025-07-21,True,2025-07-21,
3811,Customer3811,North,2024-05-29,True,2024-05-29,
3812,Customer3812,West,2024-06-09,True,2024-06-09,
3813,Customer3813,South,2024-01-10,True,2024-01-10,
3814,Customer3814,Central,2025-11-10,True,2025-11-10,
3815,Customer3815,Central,2024-03-06,True,2024-03-06,
3816,Customer3816,South,2024-06-03,True,2024-06-03,
3817,Customer3817,West,2025-11-23,True,2025-11-23,
3818,Customer3818,South,2025-03-15,True,2025-03-15,
3819,Customer3819,Central,2024-09-17,True,2024-09-17,
3820,Customer3820,East,2024-02-08,True,2024-02-08,
3821,Customer3821,East,2025-11-02,True,2025-11-02,
3822,Customer3822,Central,2025-01-04,True,2025-01-04,
3823,Customer3823,South,2024-08-26,True,2024-08-26,
3824,Customer3824,North,2024-08-18,True,2024-08-18,
3825,Customer3825,North,2025-11-12,True,2025-11-12,
3826,Customer3826,North,2025-06-07,True,2025-06-07,
3827,Customer3827,West,2025-10-11,True,2025-10-11,
3828,Customer3828,North,2024-08-24,True,2024-08-24,
3829,Customer3829,South,2025-03-31,True,2025-03-31,
3830,Customer3830,Central,2025-09-14,True,2025-09-14,
3831,Customer3831,South,2025-09-18,True,2025-09-18,
3832,Customer3832,East,2024-02-05,True,2024-02-05,
3833,Customer3833,East,2024-01-29,True,2024-01-29,
3834,Customer3834,South,2025-09-29,True,2025-09-29,
3835,Customer3835,West,2024-05-16,True,2024-05-16,
3836,Customer3836,North,2024-10-17,True,2024-10-17,
3837,Customer3837,South,2024-07-23,True,2024-07-23,
3838,Customer3838,East,2025-02-17,True,2025-02-17,
3839,Customer3839,West,2024-12-07,True,2024-12-07,
3840,Customer3840,North,2025-03-09,True,2025-03-09,
3841,Customer3841,East,2024-04-08,True,2024-04-08,
3842,Customer3842,Central,2025-06-02,True,2025-06-02,
3843,Customer3843,Central,2024-03-28,True,2024-03-28,
3844,Customer3844,Central,2024-07-06,True,2024-07-06,
3845,Customer3845,East,2024-03-27,True,2024-03-27,
3846,Customer3846,Central,2024-03-28,True,2024-03-28,
3847,Customer3847,East,2025-05-28,True,2025-05-28,
3848,Customer3848,West,2024-08-06,True,2024-08-06,
3849,Customer3849,North,2025-03-23,True,2025-03-23,
3850,Customer3850,West,2025-04-01,True,2025-04-01,
3851,Customer3851,South,2025-08-01,True,2025-08-01,
3852,Customer3852,West,2025-02-26,True,2025-02-26,
3853,Customer3853,South,2024-05-05,True,2024-05-05,
3854,Customer3854,South,2024-03-11,True,2024-03-11,
3855,Customer3855,East,2025-04-22,True,2025-04-22,
3856,Customer3856,East,2025-03-07,True,2025-03-07,
3857,Customer3857,Central,2025-05-11,True,2025-05-11,
3858,Customer3858,North,2024-07-27,True,2024-07-27,
3859,Customer3859,North,2024-06-01,True,2024-06-01,
3860,Customer3860,West,2025-02-12,True,2025-02-12,
3861,Customer3861,East,2025-09-10,True,2025-09-10,
3862,Customer3862,Central,2024-05-31,True,2024-05-31,
3863,Customer3863,Central,2025-01-16,True,2025-01-16,
3864,Customer3864,Central,2025-09-16,True,2025-09-16,
3865,Customer3865,West,2024-07-02,True,2024-07-02,
3866,Customer3866,Central,2024-01-17,True,2024-01-17,
3867,Customer3867,North,2024-04-19,True,2024-04-19,
3868,Customer3868,Central,2025-07-06,True,2025-07-06,
3869,Customer3869,Central,2025-05-15,True,2025-05-15,
3870,Customer3870,Central,2024-05-04,True,2024-05-04,
3871,Customer3871,West,2024-07-09,True,2024-07-09,
3872,Customer3872,West,2025-06-01,True,2025-06-01,
3873,Customer3873,Central,2025-06-04,True,2025-06-04,
3874,Customer3874,East,2024-10-16,True,2024-10-16,
3875,Customer3875,Central,2025-06-04,True,2025-06-04,
3876,Customer3876,West,2024-09-14,True,2024-09-14,
3877,Customer3877,Central,2024-02-07,True,2024-02-07,
3878,Customer3878,North,2024-01-17,True,2024-01-17,
3879,Customer3879,Central,2025-09-15,True,2025-09-15,
3880,Customer3880,West,2024-07-11,True,2024-07-11,
3881,Customer3881,East,2025-01-05,True,2025-01-05,
3882,Customer3882,Central,2024-06-23,True,2024-06-23,
3883,Customer3883,East,2024-07-08,True,2024-07-08,
3884,Customer3884,North,2024-05-23,True,2024-05-23,
3885,Customer3885,East,2024-07-29,True,2024-07-29,
3886,Customer3886,West,2024-05-05,True,2024-05-05,
3887,Customer3887,West,2025-10-03,True,2025-10-03,
3888,Customer3888,South,2024-08-22,True,2024-08-22,
3889,Customer3889,West,2025-09-11,True,2025-09-11,
3890,Customer3890,East,2024-08-14,True,2024-08-14,
3891,Customer3891,West,2025-10-04,True,2025-10-04,
3892,Customer3892,South,2025-03-16,True,2025-03-16,
3893,Customer3893,West,2024-12-01,True,2024-12-01,
3894,Customer3894,East,2024-01-30,True,2024-01-30,
3895,Customer3895,Central,2025-02-18,True,2025-02-18,
3896,Customer3896,North,2024-12-16,True,2024-12-16,
3897,Customer3897,South,2024-12-30,True,2024-12-30,
3898,Customer3898,Central,2024-07-25,True,2024-07-25,
3899,Customer3899,South,2025-04-09,True,2025-04-09,
3900,Customer3900,North,2024-01-18,True,2024-01-18,
3901,Customer3901,South,2025-07-01,True,2025-07-01,
3902,Customer3902,East,2024-08-11,True,2024-08-11,
3903,Customer3903,North,2025-01-08,True,2025-01-08,
3904,Customer3904,East,2024-03-25,True,2024-03-25,
3905,Customer3905,South,2025-08-31,True,2025-08-31,
3906,Customer3906,South,2024-10-22,True,2024-10-22,
3907,Customer3907,Central,2024-02-21,True,2024-02-21,
3908,Customer3908,West,2024-02-25,True,2024-02-25,
3909,Customer3909,North,2025-02-21,True,2025-02-21,
3910,Customer3910,South,2024-05-29,True,2024-05-29,
3911,Customer3911,East,2025-11-30,True,2025-11-30,
3912,Customer3912,South,2025-10-13,True,2025-10-13,
3913,Customer3913,North,2024-01-19,True,2024-01-19,
3914,Customer3914,North,2025-01-22,True,2025-01-22,
3915,Customer3915,West,2024-03-10,True,2024-03-10,
3916,Customer3916,East,2025-02-24,True,2025-02-24,
3917,Customer3917,West,2025-10-08,True,2025-10-08,
3918,Customer3918,West,2025-03-16,True,2025-03-16,
3919,Customer3919,North,2025-03-26,True,2025-03-26,
3920,Customer3920,East,2025-09-19,True,2025-09-19,
3921,Customer3921,North,2025-06-07,True,2025-06-07,
3922,Customer3922,Central,2025-08-10,True,2025-08-10,
3923,Customer3923,East,2025-01-18,True,2025-01-18,
3924,Customer3924,South,2024-08-25,True,2024-08-25,
3925,Customer3925,West,2024-01-20,True,2024-01-20,
3926,Customer3926,South,2025-01-08,True,2025-01-08,
3927,Customer3927,North,2025-02-04,True,2025-02-04,
3928,Customer3928,East,2024-10-18,True,2024-10-18,
3929,Customer3929,South,2024-03-22,True,2024-03-22,
3930,Customer3930,West,2024-05-30,True,2024-05-30,
3931,Customer3931,South,2025-05-31,True,2025-05-31,
3932,Customer3932,South,2025-02-01,True,2025-02-01,
3933,Customer3933,Central,2025-03-22,True,2025-03-22,
3934,Customer3934,East,2024-11-11,True,2024-11-11,
3935,Customer3935,South,2024-10-06,True,2024-10-06,
3936,Customer3936,East,2025-09-12,True,2025-09-12,
3937,Customer3937,East,2025-01-28,True,2025-01-28,
3938,Customer3938,Central,2024-05-21,True,2024-05-21,
3939,Customer3939,West,2025-09-30,True,2025-09-30,
3940,Customer3940,East,2025-07-05,True,2025-07-05,
3941,Customer3941,Central,2024-06-26,True,2024-06-26,
3942,Customer3942,Central,2025-05-18,True,2025-05-18,
3943,Customer3943,Central,2024-05-29,True,2024-05-29,
3944,Customer3944,East,2025-10-04,True,2025-10-04,
3945,Customer3945,West,2025-07-14,True,2025-07-14,
3946,Customer3946,North,2025-03-21,True,2025-03-21,
3947,Customer3947,South,2025-09-21,True,2025-09-21,
3948,Customer3948,South,2025-10-08,True,2025-10-08,
3949,Customer3949,East,2024-04-15,True,2024-04-15,
3950,Customer3950,South,2025-01-15,True,2025-01-15,
3951,Customer3951,North,2025-08-26,True,2025-08-26,
3952,Customer3952,East,2024-05-27,True,2024-05-27,
3953,Customer3953,West,2024-08-17,True,2024-08-17,
3954,Customer3954,North,2025-08-05,True,2025-08-05,
3955,Customer3955,North,2025-08-19,True,2025-08-19,
3956,Customer3956,West,2025-04-19,True,2025-04-19,
3957,Customer3957,South,2025-03-22,True,2025-03-22,
3958,Customer3958,North,2024-08-17,True,2024-08-17,
3959,Customer3959,North,2025-03-18,True,2025-03-18,
3960,Customer3960,West,2025-02-13,True,2025-02-13,
3961,Customer3961,East,2025-01-16,True,2025-01-16,
3962,Customer3962,South,2025-05-20,True,2025-05-20,
3963,Customer3963,South,2024-07-18,True,2024-07-18,
3964,Customer3964,South,2025-11-12,True,2025-11-12,
3965,Customer3965,East,2024-06-07,True,2024-06-07,
3966,Customer3966,East,2024-12-11,True,2024-12-11,
3967,Customer3967,Central,2024-05-19,True,2024-05-19,
3968,Customer3968,South,2025-01-23,True,2025-01-23,
3969,Customer3969,South,2025-07-05,True,2025-07-05,
3970,Customer3970,South,2025-04-30,True,2025-04-30,
3971,Customer3971,North,2024-12-20,True,2024-12-20,
3972,Customer3972,North,2025-05-18,True,2025-05-18,
3973,Customer3973,North,2025-10-18,True,2025-10-18,
3974,Customer3974,North,2024-07-02,True,2024-07-02,
3975,Customer3975,North,2024-02-20,True,2024-02-20,
3976,Customer3976,East,2024-11-02,True,2024-11-02,
3977,Customer3977,East,2024-02-27,True,2024-02-27,
3978,Customer3978,East,2024-11-12,True,2024-11-12,
3979,Customer3979,Central,2025-06-11,True,2025-06-11,
3980,Customer3980,East,2025-10-25,True,2025-10-25,
3981,Customer3981,West,2025-05-02,True,2025-05-02,
3982,Customer3982,East,2024-03-23,True,2024-03-23,
3983,Customer3983,East,2025-01-20,True,2025-01-20,
3984,Customer3984,East,2024-04-29,True,2024-04-29,
3985,Customer3985,North,2025-01-05,True,2025-01-05,
3986,Customer3986,West,2024-08-17,True,2024-08-17,
3987,Customer3987,North,2025-11-03,True,2025-11-03,
3988,Customer3988,West,2024-04-17,True,2024-04-17,
3989,Customer3989,Central,2025-01-18,True,2025-01-18,
3990,Customer3990,Central,2024-09-27,True,2024-09-27,
3991,Customer3991,West,2024-04-30,True,2024-04-30,
3992,Customer3992,South,2024-03-07,True,2024-03-07,
3993,Customer3993,North,2025-08-25,True,2025-08-25,
3994,Customer3994,South,2024-07-03,True,2024-07-03,
3995,Customer3995,South,2024-09-16,True,2024-09-16,
3996,Customer3996,West,2025-05-08,True,2025-05-08,
3997,Customer3997,North,2025-07-26,True,2025-07-26,
3998,Customer3998,West,2024-08-04,True,2024-08-04,
3999,Customer3999,Central,2025-06-20,True,2025-06-20,
4000,Customer4000,West,2025-06-05,True,2025-06-05,
4001,Customer4001,West,2025-03-23,True,2025-03-23,
4002,Customer4002,West,2025-01-03,True,2025-01-03,
4003,Customer4003,North,2024-04-22,True,2024-04-22,
4004,Customer4004,East,2024-06-11,True,2024-06-11,
4005,Customer4005,North,2024-02-03,True,2024-02-03,
4006,Customer4006,North,2025-07-01,True,2025-07-01,
4007,Customer4007,North,2025-11-20,True,2025-11-20,
4008,Customer4008,Central,2025-10-13,True,2025-10-13,
4009,Customer4009,North,2024-10-21,True,2024-10-21,
4010,Customer4010,South,2025-06-28,True,2025-06-28,
4011,Customer4011,West,2025-06-29,True,2025-06-29,
4012,Customer4012,North,2024-05-20,True,2024-05-20,
4013,Customer4013,East,2025-07-03,True,2025-07-03,
4014,Customer4014,Central,2024-12-04,True,2024-12-04,
4015,Customer4015,West,2024-07-02,True,2024-07-02,
4016,Customer4016,South,2025-09-02,True,2025-09-02,
4017,Customer4017,East,2024-12-05,True,2024-12-05,
4018,Customer4018,East,2024-03-07,True,2024-03-07,
4019,Customer4019,East,2025-02-17,True,2025-02-17,
4020,Customer4020,Central,2024-02-29,True,2024-02-29,
4021,Customer4021,North,2025-04-21,True,2025-04-21,
4022,Customer4022,East,2024-01-15,True,2024-01-15,
4023,Customer4023,North,2024-12-21,True,2024-12-21,
4024,Customer4024,South,2025-04-01,True,2025-04-01,
4025,Customer4025,Central,2025-10-10,True,2025-10-10,
4026,Customer4026,North,2024-04-28,True,2024-04-28,
4027,Customer4027,West,2024-11-28,True,2024-11-28,
4028,Customer4028,Central,2025-04-18,True,2025-04-18,
4029,Customer4029,East,2025-02-01,True,2025-02-01,
4030,Customer4030,East,2024-12-27,True,2024-12-27,
4031,Customer4031,Central,2025-09-04,True,2025-09-04,
4032,Customer4032,North,2025-10-14,True,2025-10-14,
4033,Customer4033,North,2025-04-02,True,2025-04-02,
4034,Customer4034,South,2025-08-17,True,2025-08-17,
4035,Customer4035,South,2025-01-28,True,2025-01-28,
4036,Customer4036,North,2024-12-11,True,2024-12-11,
4037,Customer4037,North,2025-03-01,True,2025-03-01,
4038,Customer4038,South,2024-10-04,True,2024-10-04,
4039,Customer4039,Central,2024-12-26,True,2024-12-26,
4040,Customer4040,Central,2025-10-19,True,2025-10-19,
4041,Customer4041,West,2024-05-02,True,2024-05-02,
4042,Customer4042,South,2025-06-17,True,2025-06-17,
4043,Customer4043,North,2025-05-10,True,2025-05-10,
4044,Customer4044,South,2025-04-15,True,2025-04-15,
4045,Customer4045,West,2025-02-22,True,2025-02-22,
4046,Customer4046,East,2024-01-03,True,2024-01-03,
4047,Customer4047,Central,2025-07-08,True,2025-07-08,
4048,Customer4048,South,2025-11-19,True,2025-11-19,
4049,Customer4049,East,2024-02-26,True,2024-02-26,
4050,Customer4050,North,2025-03-27,True,2025-03-27,
4051,Customer4051,West,2024-09-28,True,2024-09-28,
4052,Customer4052,North,2025-08-11,True,2025-08-11,
4053,Customer4053,North,2025-08-27,True,2025-08-27,
4054,Customer4054,Central,2024-10-07,True,2024-10-07,
4055,Customer4055,East,2024-03-16,True,2024-03-16,
4056,Customer4056,South,2025-04-09,True,2025-04-09,
4057,Customer4057,Central,2024-09-10,True,2024-09-10,
4058,Customer4058,West,2025-03-08,True,2025-03-08,
4059,Customer4059,West,2025-03-19,True,2025-03-19,
4060,Customer4060,West,2024-10-07,True,2024-10-07,
4061,Customer4061,Central,2024-02-16,True,2024-02-16,
4062,Customer4062,East,2025-07-14,True,2025-07-14,
4063,Customer4063,East,2025-03-19,True,2025-03-19,
4064,Customer4064,West,2025-05-06,True,2025-05-06,
4065,Customer4065,North,2025-03-19,True,2025-03-19,
4066,Customer4066,West,2025-01-08,True,2025-01-08,
4067,Customer4067,East,2025-11-09,True,2025-11-09,
4068,Customer4068,Central,2025-03-17,True,2025-03-17,
4069,Customer4069,North,2025-04-24,True,2025-04-24,
4070,Customer4070,South,2025-02-13,True,2025-02-13,
4071,Customer4071,East,2025-08-04,True,2025-08-04,
4072,Customer4072,South,2025-03-16,True,2025-03-16,
4073,Customer4073,South,2024-07-29,True,2024-07-29,
4074,Customer4074,South,2025-09-23,True,2025-09-23,
4075,Customer4075,North,2024-05-20,True,2024-05-20,
4076,Customer4076,Central,2025-03-15,True,2025-03-15,
4077,Customer4077,South,2025-08-30,True,2025-08-30,
4078,Customer4078,West,2025-05-25,True,2025-05-25,
4079,Customer4079,South,2024-11-02,True,2024-11-02,
4080,Customer4080,South,2025-11-13,True,2025-11-13,
4081,Customer4081,Central,2025-04-04,True,2025-04-04,
4082,Customer4082,Central,2024-01-23,True,2024-01-23,
4083,Customer4083,Central,2024-11-29,True,2024-11-29,
4084,Customer4084,South,2025-02-13,True,2025-02-13,
4085,Customer4085,North,2025-06-28,True,2025-06-28,
4086,Customer4086,South,2025-06-10,True,2025-06-10,
4087,Customer4087,South,2025-10-01,True,2025-10-01,
4088,Customer4088,East,2024-05-29,True,2024-05-29,
4089,Customer4089,Central,2024-03-04,True,2024-03-04,
4090,Customer4090,West,2025-10-13,True,2025-10-13,
4091,Customer4091,East,2024-12-13,True,2024-12-13,
4092,Customer4092,West,2025-05-28,True,2025-05-28,
4093,Customer4093,West,2024-06-04,True,2024-06-04,
4094,Customer4094,Central,2024-12-29,True,2024-12-29,
4095,Customer4095,West,2024-06-23,True,2024-06-23,
4096,Customer4096,West,2024-12-26,True,2024-12-26,
4097,Customer4097,South,2025-04-21,True,2025-04-21,
4098,Customer4098,South,2024-11-29,True,2024-11-29,
4099,Customer4099,Central,2025-07-26,True,2025-07-26,
4100,Customer4100,North,2024-10-28,True,2024-10-28,
4101,Customer4101,South,2025-01-12,True,2025-01-12,
4102,Customer4102,East,2024-10-13,True,2024-10-13,
4103,Customer4103,West,2024-05-02,True,2024-05-02,
4104,Customer4104,South,2024-10-10,True,2024-10-10,
4105,Customer4105,North,2024-10-03,True,2024-10-03,
4106,Customer4106,West,2025-07-01,True,2025-07-01,
4107,Customer4107,West,2024-04-06,True,2024-04-06,
4108,Customer4108,South,2024-11-30,True,2024-11-30,
4109,Customer4109,North,2024-02-12,True,2024-02-12,
4110,Customer4110,Central,2024-01-19,True,2024-01-19,
4111,Customer4111,South,2024-01-11,True,2024-01-11,
4112,Customer4112,North,2025-05-04,True,2025-05-04,
4113,Customer4113,East,2025-03-04,True,2025-03-04,
4114,Customer4114,Central,2024-01-25,True,2024-01-25,
4115,Customer4115,West,2025-01-17,True,2025-01-17,
4116,Customer4116,North,2025-07-19,True,2025-07-19,
